,id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff,invalid_catch,block_mod,pred,ign_pred,ign_mod,relevant_expected,irrelevant_expected,v_learned,a_learned,att_learned,ign_learned,change_r,change,response
10863,S18,18,Mujer,derecha,1,5,visual,71,EXP,0.0,45.0,VP,1000.0,160.0,0.0,1.0,diferente,0.5872663000000102,1,29.0,0.0,3,EXP,VP,auditory,1,0,0,1,0,1,29.0,0.90625,1
10864,S18,18,Mujer,derecha,1,6,auditory,1,VP,0.0,135.0,EXP,1600.0,160.0,0.0,1.0,normal,0.1077691000000413,0,5.0,0.0,4,EXP,VP,visual,1,0,0,0,0,0,5.0,0.19230769230769232,0
10865,S18,18,Mujer,derecha,1,6,auditory,2,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.4151182999999037,0,6.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,1
10866,S18,18,Mujer,derecha,1,6,auditory,3,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,1.0,normal,0.5396440999998049,0,6.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,6.0,0.23076923076923078,0
10867,S18,18,Mujer,derecha,1,6,auditory,4,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,diferente,0.5768913000001703,0,7.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,1
10868,S18,18,Mujer,derecha,1,6,auditory,5,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.536555899999712,1,7.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,0
10869,S18,18,Mujer,derecha,1,6,auditory,6,VP,90.0,45.0,VP,1600.0,100.0,0.0,0.0,normal,0.4288244000003942,1,7.0,0.0,4,VP,VP,visual,0,0,0,0,0,0,0.0,0.0,0
10870,S18,18,Mujer,derecha,1,6,auditory,7,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.2167284000001927,1,7.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10871,S18,18,Mujer,derecha,1,6,auditory,8,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.2404777000001559,1,7.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10872,S18,18,Mujer,derecha,1,6,auditory,9,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,1.0,normal,0.0685129999997116,0,7.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,7.0,0.2692307692307692,0
10873,S18,18,Mujer,derecha,1,6,auditory,11,VP,90.0,45.0,VP,1000.0,160.0,0.0,1.0,diferente,0.8446618000002672,1,8.0,0.0,4,VP,VP,visual,0,0,0,1,1,0,8.0,0.3076923076923077,1
10874,S18,18,Mujer,derecha,1,6,auditory,12,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.3936201999999866,1,8.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,8.0,0.3076923076923077,1
10875,S18,18,Mujer,derecha,1,6,auditory,13,EXP,0.0,45.0,VP,1600.0,100.0,0.0,0.0,normal,0.4263559000000896,1,8.0,0.0,4,VP,EXP,visual,0,1,0,0,0,0,0.0,0.0,0
10876,S18,18,Mujer,derecha,1,6,auditory,14,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.5354472000003625,1,8.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,0
10877,S18,18,Mujer,derecha,1,6,auditory,16,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,1.3149812999999997,1,8.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10878,S18,18,Mujer,derecha,1,6,auditory,18,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.9421300999997584,1,8.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10879,S18,18,Mujer,derecha,1,6,auditory,19,VP,0.0,135.0,VP,1600.0,100.0,0.0,1.0,diferente,0.4239607000004071,1,8.0,0.0,4,VP,VP,visual,0,0,0,0,0,0,8.0,0.3076923076923077,1
10880,S18,18,Mujer,derecha,1,6,auditory,20,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,diferente,0.184284899999966,0,8.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,1
10881,S18,18,Mujer,derecha,1,6,auditory,21,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,1.0,diferente,1.1856666999997287,1,8.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,8.0,0.3076923076923077,1
10882,S18,18,Mujer,derecha,1,6,auditory,22,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.4558928999999807,1,8.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,0
10883,S18,18,Mujer,derecha,1,6,auditory,23,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,1.0,normal,0.709352299999864,0,8.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,8.0,0.3076923076923077,0
10884,S18,18,Mujer,derecha,1,6,auditory,24,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,1.7200128999998014,1,9.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10885,S18,18,Mujer,derecha,1,6,auditory,25,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.2519835000002786,0,9.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,1
10886,S18,18,Mujer,derecha,1,6,auditory,26,EXP,0.0,45.0,VP,1600.0,100.0,0.0,1.0,normal,0.3415860000000066,0,9.0,0.0,4,VP,EXP,visual,0,1,0,0,0,0,9.0,0.34615384615384615,0
10887,S18,18,Mujer,derecha,1,6,auditory,27,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.5410817000001771,1,9.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,0
10888,S18,18,Mujer,derecha,1,6,auditory,28,VP,90.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.2747801999998955,1,9.0,0.0,4,EXP,VP,visual,1,0,0,0,0,0,0.0,0.0,0
10889,S18,18,Mujer,derecha,1,6,auditory,29,EXP,90.0,135.0,VP,1000.0,160.0,0.0,1.0,diferente,0.4169843999998193,1,9.0,0.0,4,VP,EXP,visual,0,1,0,1,1,0,9.0,0.34615384615384615,1
10890,S18,18,Mujer,derecha,1,6,auditory,31,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,1.0,normal,0.2683769000000211,0,9.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,9.0,0.34615384615384615,0
10891,S18,18,Mujer,derecha,1,6,auditory,32,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,1.0,normal,1.1695088000001306,0,10.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,10.0,0.38461538461538464,0
10892,S18,18,Mujer,derecha,1,6,auditory,33,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3726931000001059,1,11.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10893,S18,18,Mujer,derecha,1,6,auditory,34,EXP,90.0,135.0,VP,1600.0,100.0,0.0,1.0,diferente,0.2971791999998459,1,11.0,0.0,4,VP,EXP,visual,0,1,0,0,0,0,11.0,0.4230769230769231,1
10894,S18,18,Mujer,derecha,1,6,auditory,35,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,diferente,0.1183938999997735,0,11.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,1
10895,S18,18,Mujer,derecha,1,6,auditory,36,VP,90.0,45.0,VP,1000.0,160.0,0.0,0.0,normal,0.3266896000000088,1,11.0,0.0,4,VP,VP,visual,0,0,0,1,1,0,0.0,0.0,0
10896,S18,18,Mujer,derecha,1,6,auditory,37,VP,0.0,135.0,EXP,1000.0,100.0,0.0,1.0,normal,0.1450247999996463,0,11.0,0.0,4,EXP,VP,visual,1,0,0,1,1,0,11.0,0.4230769230769231,0
10897,S18,18,Mujer,derecha,1,6,auditory,38,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.2200158999999075,1,12.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10898,S18,18,Mujer,derecha,1,6,auditory,39,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.2646797000002152,0,12.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,1
10899,S18,18,Mujer,derecha,1,6,auditory,41,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.5740720000003421,0,12.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,1
10900,S18,18,Mujer,derecha,1,6,auditory,43,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3305434999997487,1,12.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10901,S18,18,Mujer,derecha,1,6,auditory,44,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.7676620000002004,0,12.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,1
10902,S18,18,Mujer,derecha,1,6,auditory,45,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,1.0,normal,0.3454240999999456,0,12.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,12.0,0.46153846153846156,0
10903,S18,18,Mujer,derecha,1,6,auditory,46,EXP,90.0,135.0,VP,1000.0,160.0,0.0,0.0,normal,0.5484538000000612,1,13.0,0.0,4,VP,EXP,visual,0,1,0,1,1,0,0.0,0.0,0
10904,S18,18,Mujer,derecha,1,6,auditory,47,VP,90.0,45.0,EXP,1000.0,100.0,0.0,1.0,diferente,1.125825099999929,1,13.0,0.0,4,EXP,VP,visual,1,0,0,1,1,0,13.0,0.5,1
10905,S18,18,Mujer,derecha,1,6,auditory,48,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.7147713000003932,1,13.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,0
10906,S18,18,Mujer,derecha,1,6,auditory,49,EXP,0.0,45.0,VP,1000.0,160.0,0.0,0.0,normal,0.2632315999999264,1,13.0,0.0,4,VP,EXP,visual,0,1,0,1,1,0,0.0,0.0,0
10907,S18,18,Mujer,derecha,1,6,auditory,50,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.3894685000000208,1,13.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,13.0,0.5,1
10908,S18,18,Mujer,derecha,1,6,auditory,51,VP,0.0,135.0,VP,1600.0,100.0,0.0,0.0,diferente,0.477983100000074,0,13.0,0.0,4,VP,VP,visual,0,0,0,0,0,0,0.0,0.0,1
10909,S18,18,Mujer,derecha,1,6,auditory,52,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,1.0,normal,0.5158687000002828,0,13.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,13.0,0.5,0
10910,S18,18,Mujer,derecha,1,6,auditory,54,VP,0.0,135.0,VP,1000.0,160.0,0.0,1.0,diferente,0.3868759000001773,1,14.0,0.0,4,VP,VP,visual,0,0,0,1,1,0,14.0,0.5384615384615384,1
10911,S18,18,Mujer,derecha,1,6,auditory,55,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.2944813000003705,1,14.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,14.0,0.5384615384615384,1
10912,S18,18,Mujer,derecha,1,6,auditory,56,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.5370717000000695,1,14.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,0
10913,S18,18,Mujer,derecha,1,6,auditory,57,EXP,90.0,135.0,VP,1600.0,100.0,0.0,0.0,normal,0.4155995000000985,1,14.0,0.0,4,VP,EXP,visual,0,1,0,0,0,0,0.0,0.0,0
10914,S18,18,Mujer,derecha,1,6,auditory,58,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.286009500000091,1,14.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,0
10915,S18,18,Mujer,derecha,1,6,auditory,60,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.4627070999999887,1,14.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10916,S18,18,Mujer,derecha,1,6,auditory,61,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.7901957999997649,0,14.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,1
10917,S18,18,Mujer,derecha,1,6,auditory,62,VP,90.0,45.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.564765399999942,1,14.0,0.0,4,EXP,VP,visual,1,0,0,0,0,0,14.0,0.5384615384615384,1
10918,S18,18,Mujer,derecha,1,6,auditory,63,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.2461568999997325,1,14.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,0
10919,S18,18,Mujer,derecha,1,6,auditory,64,VP,0.0,135.0,VP,1000.0,160.0,0.0,0.0,diferente,0.3089681999999811,0,14.0,0.0,4,VP,VP,visual,0,0,0,1,1,0,0.0,0.0,1
10920,S18,18,Mujer,derecha,1,6,auditory,65,EXP,0.0,45.0,VP,1000.0,160.0,0.0,1.0,diferente,0.9376876999999696,1,14.0,0.0,4,VP,EXP,visual,0,1,0,1,1,0,14.0,0.5384615384615384,1
10921,S18,18,Mujer,derecha,1,6,auditory,66,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,diferente,0.9209771000000728,0,14.0,0.0,4,EXP,EXP,visual,1,1,0,1,1,0,0.0,0.0,1
10922,S18,18,Mujer,derecha,1,6,auditory,67,VP,90.0,45.0,EXP,1000.0,100.0,0.0,0.0,diferente,0.2715991000000031,0,14.0,0.0,4,EXP,VP,visual,1,0,0,1,1,0,0.0,0.0,1
10923,S18,18,Mujer,derecha,1,6,auditory,68,VP,90.0,45.0,VP,1600.0,100.0,0.0,1.0,normal,0.2877253999999993,0,14.0,0.0,4,VP,VP,visual,0,0,0,0,0,0,14.0,0.5384615384615384,0
10924,S18,18,Mujer,derecha,1,6,auditory,69,VP,0.0,135.0,EXP,1000.0,100.0,0.0,0.0,diferente,0.7273272999996152,0,14.0,0.0,4,EXP,VP,visual,1,0,0,1,1,0,0.0,0.0,1
10925,S18,18,Mujer,derecha,1,6,auditory,71,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.6269733999997698,1,15.0,0.0,4,EXP,EXP,visual,1,1,0,0,0,0,0.0,0.0,0
10926,S18,18,Mujer,derecha,1,7,visual,1,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.2669692999998005,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10927,S18,18,Mujer,derecha,1,7,visual,2,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.6815809999998237,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,29.0,0.90625,1
10928,S18,18,Mujer,derecha,1,7,visual,3,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.227612599999702,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10929,S18,18,Mujer,derecha,1,7,visual,4,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.19586339999978,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10930,S18,18,Mujer,derecha,1,7,visual,5,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.2165266000001793,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10931,S18,18,Mujer,derecha,1,7,visual,6,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.1018597999996018,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,29.0,0.90625,1
10932,S18,18,Mujer,derecha,1,7,visual,7,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.8432537999997294,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,28.0,0.875,1
10933,S18,18,Mujer,derecha,1,7,visual,8,VP,0.0,135.0,VP,1000.0,160.0,0.0,0.0,normal,0.4396630999999615,1,28.0,0.0,4,VP,VP,auditory,0,0,0,1,0,1,0.0,0.0,0
10934,S18,18,Mujer,derecha,1,7,visual,9,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,1.1094647999998417,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10935,S18,18,Mujer,derecha,1,7,visual,10,VP,0.0,135.0,VP,1000.0,160.0,0.0,1.0,diferente,0.498172600000089,1,28.0,0.0,4,VP,VP,auditory,0,0,0,1,0,1,28.0,0.875,1
10936,S18,18,Mujer,derecha,1,7,visual,11,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.2588745000002745,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10937,S18,18,Mujer,derecha,1,7,visual,12,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.7759679000000688,0,28.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,1
10938,S18,18,Mujer,derecha,1,7,visual,13,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.2745988000001489,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10939,S18,18,Mujer,derecha,1,7,visual,14,VP,90.0,45.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.5463555000001179,1,28.0,0.0,4,VP,EXP,auditory,0,1,0,0,0,0,28.0,0.875,1
10940,S18,18,Mujer,derecha,1,7,visual,15,EXP,90.0,135.0,VP,1600.0,100.0,0.0,1.0,diferente,0.3354005000001052,1,28.0,0.0,4,EXP,VP,auditory,1,0,0,0,0,0,28.0,0.875,1
10941,S18,18,Mujer,derecha,1,7,visual,16,EXP,0.0,45.0,VP,1600.0,100.0,0.0,1.0,diferente,0.6573631999999634,1,28.0,0.0,4,EXP,VP,auditory,1,0,0,0,0,0,28.0,0.875,1
10942,S18,18,Mujer,derecha,1,7,visual,17,VP,0.0,135.0,VP,1600.0,100.0,0.0,0.0,normal,0.6440686000000824,1,27.0,0.0,4,VP,VP,auditory,0,0,0,0,0,0,0.0,0.0,0
10943,S18,18,Mujer,derecha,1,7,visual,18,VP,90.0,45.0,EXP,1000.0,100.0,0.0,0.0,diferente,0.4871683000001212,0,27.0,0.0,4,VP,EXP,auditory,0,1,0,1,0,1,0.0,0.0,1
10944,S18,18,Mujer,derecha,1,7,visual,19,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.4908753999998225,1,27.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10945,S18,18,Mujer,derecha,1,7,visual,20,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.4542068000000654,1,27.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,27.0,0.84375,1
10946,S18,18,Mujer,derecha,1,7,visual,21,EXP,90.0,135.0,VP,1000.0,160.0,0.0,1.0,diferente,0.3443326999999954,1,27.0,0.0,4,EXP,VP,auditory,1,0,0,1,0,1,27.0,0.84375,1
10947,S18,18,Mujer,derecha,1,7,visual,22,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.433319499999925,1,27.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,27.0,0.84375,1
10948,S18,18,Mujer,derecha,1,7,visual,24,EXP,90.0,135.0,VP,1000.0,160.0,0.0,0.0,normal,0.3426647999999659,1,26.0,0.0,4,EXP,VP,auditory,1,0,0,1,0,1,0.0,0.0,0
10949,S18,18,Mujer,derecha,1,7,visual,25,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.420083799999702,1,26.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10950,S18,18,Mujer,derecha,1,7,visual,26,VP,0.0,135.0,VP,1600.0,100.0,0.0,1.0,diferente,0.5978013999997529,1,26.0,0.0,4,VP,VP,auditory,0,0,0,0,0,0,26.0,0.8125,1
10951,S18,18,Mujer,derecha,1,7,visual,27,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,1.0,normal,0.4067909999998846,0,26.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,26.0,0.8125,0
10952,S18,18,Mujer,derecha,1,7,visual,29,EXP,0.0,45.0,VP,1000.0,160.0,0.0,1.0,diferente,0.7424798000001829,1,27.0,0.0,4,EXP,VP,auditory,1,0,0,1,0,1,27.0,0.84375,1
10953,S18,18,Mujer,derecha,1,7,visual,30,VP,90.0,45.0,VP,1000.0,160.0,0.0,1.0,diferente,0.245448000000124,1,27.0,0.0,4,VP,VP,auditory,0,0,0,1,0,1,27.0,0.84375,1
10954,S18,18,Mujer,derecha,1,7,visual,31,VP,90.0,45.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.1245761999998649,0,27.0,0.0,4,VP,EXP,auditory,0,1,0,0,0,0,0.0,0.0,1
10955,S18,18,Mujer,derecha,1,7,visual,32,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,1.0,normal,1.0497556999998778,0,27.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,27.0,0.84375,0
10956,S18,18,Mujer,derecha,1,7,visual,33,VP,0.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.5915187999999034,1,28.0,0.0,4,VP,EXP,auditory,0,1,0,1,0,1,0.0,0.0,0
10957,S18,18,Mujer,derecha,1,7,visual,36,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,1.2720337999999174,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10958,S18,18,Mujer,derecha,1,7,visual,37,VP,90.0,45.0,VP,1000.0,160.0,0.0,0.0,normal,1.0906835999999205,1,28.0,0.0,4,VP,VP,auditory,0,0,0,1,0,1,0.0,0.0,0
10959,S18,18,Mujer,derecha,1,7,visual,39,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,1.0,normal,0.4588871999999355,0,28.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,28.0,0.875,0
10960,S18,18,Mujer,derecha,1,7,visual,40,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.5156366999999591,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10961,S18,18,Mujer,derecha,1,7,visual,41,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.6052009999998518,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10962,S18,18,Mujer,derecha,1,7,visual,42,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.6260153000002902,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,29.0,0.90625,1
10963,S18,18,Mujer,derecha,1,7,visual,43,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.2294479000001956,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10964,S18,18,Mujer,derecha,1,7,visual,44,VP,90.0,45.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.513253000000077,1,29.0,0.0,4,VP,EXP,auditory,0,1,0,1,0,1,29.0,0.90625,1
10965,S18,18,Mujer,derecha,1,7,visual,45,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.2077352000001155,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10966,S18,18,Mujer,derecha,1,7,visual,47,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.7548847000002752,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10967,S18,18,Mujer,derecha,1,7,visual,48,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,1.0,diferente,1.042251800000031,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,29.0,0.90625,1
10968,S18,18,Mujer,derecha,1,7,visual,49,VP,90.0,45.0,VP,1600.0,100.0,0.0,1.0,diferente,1.5136083000002143,1,29.0,0.0,4,VP,VP,auditory,0,0,0,0,0,0,29.0,0.90625,1
10969,S18,18,Mujer,derecha,1,7,visual,51,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.2097982000000229,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10970,S18,18,Mujer,derecha,1,7,visual,52,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.4253751999999622,1,29.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,29.0,0.90625,1
10971,S18,18,Mujer,derecha,1,7,visual,53,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3460410000002412,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10972,S18,18,Mujer,derecha,1,7,visual,54,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.4046470000002955,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10973,S18,18,Mujer,derecha,1,7,visual,56,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,1.829105199999958,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,0
10974,S18,18,Mujer,derecha,1,7,visual,57,VP,90.0,45.0,VP,1600.0,100.0,0.0,0.0,normal,0.8152986999998575,1,28.0,0.0,4,VP,VP,auditory,0,0,0,0,0,0,0.0,0.0,0
10975,S18,18,Mujer,derecha,1,7,visual,58,VP,0.0,135.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.6048006000000896,1,28.0,0.0,4,VP,EXP,auditory,0,1,0,0,0,0,28.0,0.875,1
10976,S18,18,Mujer,derecha,1,7,visual,60,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,diferente,0.9295240000001286,0,28.0,0.0,4,EXP,EXP,auditory,1,1,0,1,0,1,0.0,0.0,1
10977,S18,18,Mujer,derecha,1,7,visual,61,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.2642050999997991,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
10978,S18,18,Mujer,derecha,1,7,visual,62,EXP,90.0,135.0,VP,1600.0,100.0,0.0,0.0,normal,0.5277995000001283,1,28.0,0.0,4,EXP,VP,auditory,1,0,0,0,0,0,0.0,0.0,0
10979,S18,18,Mujer,derecha,1,7,visual,63,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.3387093000001187,0,28.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,1
10980,S18,18,Mujer,derecha,1,7,visual,64,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.9097616999997626,1,28.0,0.0,4,EXP,EXP,auditory,1,1,0,0,0,0,0.0,0.0,0
